measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
4,YLLs (Years of Life Lost),23,Republic of Kiribati,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,3045.4321288767,4872.9347125350005,1856.92591514914
4,YLLs (Years of Life Lost),23,Republic of Kiribati,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,3272.65432825916,5104.777698123629,1961.9569401074
4,YLLs (Years of Life Lost),25,Federated States of Micronesia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,394.54337234933,665.58986455333,216.31047891789999
4,YLLs (Years of Life Lost),25,Federated States of Micronesia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,747.78605423781,1226.36676360808,399.94072745978
4,YLLs (Years of Life Lost),25,Federated States of Micronesia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,1338.6586128860401,2132.87308158104,767.05072872705
4,YLLs (Years of Life Lost),25,Federated States of Micronesia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,1358.39981195976,2101.8150534770098,804.45196272003
4,YLLs (Years of Life Lost),20,Socialist Republic of Viet Nam,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,91.96541618457,147.99518529412,54.99447240812
4,YLLs (Years of Life Lost),20,Socialist Republic of Viet Nam,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,191.5938005342,296.35917108391,109.30157645055
4,YLLs (Years of Life Lost),20,Socialist Republic of Viet Nam,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,345.77758799899,541.35648039948,206.80917124571
4,YLLs (Years of Life Lost),20,Socialist Republic of Viet Nam,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,483.49910540136005,733.86451077536,293.11715976007997
4,YLLs (Years of Life Lost),22,Republic of Fiji,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,472.13277606605993,747.03311016085,263.79835959486
4,YLLs (Years of Life Lost),22,Republic of Fiji,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,866.8342421839601,1343.90751628921,499.65438493606
4,YLLs (Years of Life Lost),22,Republic of Fiji,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,1449.98322498792,2174.8457573955898,865.27343180963
4,YLLs (Years of Life Lost),22,Republic of Fiji,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,1573.94124251857,2390.2738143429,944.45601733095
4,YLLs (Years of Life Lost),24,Republic of the Marshall Islands,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,520.2806486780601,873.10511232167,240.83534514924997
4,YLLs (Years of Life Lost),24,Republic of the Marshall Islands,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,946.71538726234,1589.21938445528,470.9804126516
4,YLLs (Years of Life Lost),24,Republic of the Marshall Islands,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,1597.31451909935,2590.78224442236,843.5012959457699
4,YLLs (Years of Life Lost),24,Republic of the Marshall Islands,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,1651.7187844381301,2651.38927304796,876.5442689573899
4,YLLs (Years of Life Lost),26,Independent State of Papua New Guinea,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,332.63505562259,557.7457225519,185.24951495908002
4,YLLs (Years of Life Lost),26,Independent State of Papua New Guinea,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,587.06304591972,992.22555322199,338.93451133228
4,YLLs (Years of Life Lost),26,Independent State of Papua New Guinea,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,1020.7126971062901,1847.08432046892,597.5957833930601
4,YLLs (Years of Life Lost),26,Independent State of Papua New Guinea,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,1047.06343753908,1883.11773748569,619.3930770938899
4,YLLs (Years of Life Lost),28,Solomon Islands,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,430.28604357948,730.21216519445,228.7591342711
4,YLLs (Years of Life Lost),28,Solomon Islands,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,835.9716053289,1430.2659615962,463.30244480631
4,YLLs (Years of Life Lost),28,Solomon Islands,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,1633.7246235854998,2745.2180458029898,903.2289377635099
4,YLLs (Years of Life Lost),28,Solomon Islands,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,1698.03235666123,2671.67471758008,992.8561764728399
4,YLLs (Years of Life Lost),30,Republic of Vanuatu,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,315.47939454087,504.95891091842003,179.84482507511
4,YLLs (Years of Life Lost),30,Republic of Vanuatu,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,610.59581145612,962.83107629464,349.54888961623
4,YLLs (Years of Life Lost),30,Republic of Vanuatu,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,1087.24690567677,1704.2594260064,640.6269560597
4,YLLs (Years of Life Lost),30,Republic of Vanuatu,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,1126.86711272063,1688.12902832825,699.6999807747
4,YLLs (Years of Life Lost),27,Independent State of Samoa,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,356.93152588222,566.429649444,197.19785490998
4,YLLs (Years of Life Lost),27,Independent State of Samoa,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,595.6265242266101,994.5958601441399,319.73708466718
4,YLLs (Years of Life Lost),27,Independent State of Samoa,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,959.52805935816,1544.9583749509,546.52338903747
4,YLLs (Years of Life Lost),27,Independent State of Samoa,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,1014.13688076556,1635.36165368285,586.6671400566
4,YLLs (Years of Life Lost),29,Kingdom of Tonga,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,329.8454407547,550.18213994499,178.48393847964
4,YLLs (Years of Life Lost),29,Kingdom of Tonga,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,617.56456306442,996.25228003563,341.02557765363997
4,YLLs (Years of Life Lost),29,Kingdom of Tonga,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,1142.96731078023,1810.9429197591498,680.15068952911
4,YLLs (Years of Life Lost),29,Kingdom of Tonga,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,1195.69643722405,1843.57644422386,728.90431888113
4,YLLs (Years of Life Lost),34,Republic of Azerbaijan,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,89.07376787672,117.6827584642,65.61949855124
4,YLLs (Years of Life Lost),34,Republic of Azerbaijan,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,156.28133523469,203.83261168516998,119.88906048049999
4,YLLs (Years of Life Lost),34,Republic of Azerbaijan,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,256.85276289893,320.32471676927,202.22681005491998
4,YLLs (Years of Life Lost),34,Republic of Azerbaijan,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,315.90015575021,404.40982451016,240.72111576485
4,YLLs (Years of Life Lost),33,Republic of Armenia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,83.7635146746,90.99972079469,76.89709690503
4,YLLs (Years of Life Lost),33,Republic of Armenia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,139.16435585129,149.90764195052,129.48999176164
4,YLLs (Years of Life Lost),33,Republic of Armenia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,212.26499841014,232.05968874671998,194.68742667177
4,YLLs (Years of Life Lost),33,Republic of Armenia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,380.24212675193,413.51960342777005,348.9475331886
4,YLLs (Years of Life Lost),36,Republic of Kazakhstan,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,161.91434359985,182.45835329617,141.59818595203998
4,YLLs (Years of Life Lost),36,Republic of Kazakhstan,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,366.74187497967,404.49753010921,331.26182780919
4,YLLs (Years of Life Lost),36,Republic of Kazakhstan,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,554.04560254645,610.53861963059,500.07508280729996
4,YLLs (Years of Life Lost),36,Republic of Kazakhstan,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,670.5248166469801,778.9644527682,574.7384906115
4,YLLs (Years of Life Lost),38,Mongolia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,177.15511303486002,263.39926071987003,114.07181779336
4,YLLs (Years of Life Lost),38,Mongolia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,400.98090230537997,598.82876560034,260.00427463980003
4,YLLs (Years of Life Lost),38,Mongolia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,636.68055154367,907.69975679891,436.25522633018
4,YLLs (Years of Life Lost),38,Mongolia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,844.07535383787,1168.8013049558,597.39866099982
4,YLLs (Years of Life Lost),35,Georgia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,126.80766156461,145.75491310153,109.20727551518
4,YLLs (Years of Life Lost),35,Georgia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,266.88986338128,294.95581218096,237.76857269430002
4,YLLs (Years of Life Lost),35,Georgia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,454.45563277739996,502.80365858559,407.11016587803
4,YLLs (Years of Life Lost),35,Georgia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,591.71624995696,657.90243067455,523.95782863671
4,YLLs (Years of Life Lost),37,Kyrgyz Republic,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,168.78984995804,219.26114679296998,126.23382411322999
4,YLLs (Years of Life Lost),37,Kyrgyz Republic,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,323.08666685355,425.10362543151,238.84940958773
4,YLLs (Years of Life Lost),37,Kyrgyz Republic,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,540.53803235925,685.00117440832,418.26370229085
4,YLLs (Years of Life Lost),37,Kyrgyz Republic,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,669.41954595433,839.7778763649701,518.21549076534
4,YLLs (Years of Life Lost),40,Turkmenistan,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,203.33874248342002,265.31851415766,153.50009975602998
4,YLLs (Years of Life Lost),40,Turkmenistan,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,300.40472031305,387.10640043574,231.16841898191
4,YLLs (Years of Life Lost),40,Turkmenistan,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,532.17338435441,694.13694092041,404.95511104627997
4,YLLs (Years of Life Lost),40,Turkmenistan,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,700.39339995296,907.0828468509001,522.05414263017
4,YLLs (Years of Life Lost),39,Republic of Tajikistan,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,85.49998654552,139.03223912177,49.12972277114999
4,YLLs (Years of Life Lost),39,Republic of Tajikistan,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,138.62196016945998,229.17327735395003,80.03853182154
4,YLLs (Years of Life Lost),39,Republic of Tajikistan,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,209.07793690542002,320.61977519812,127.2788607998
4,YLLs (Years of Life Lost),39,Republic of Tajikistan,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,251.48587912639,373.83463535954,159.26517140001
4,YLLs (Years of Life Lost),41,Republic of Uzbekistan,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,125.2993905048,159.68890205881,94.46291698446
4,YLLs (Years of Life Lost),41,Republic of Uzbekistan,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,227.87896491162,298.53820278684,170.61632751351
4,YLLs (Years of Life Lost),41,Republic of Uzbekistan,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,479.02180636321003,605.52006918012,368.36494067433
4,YLLs (Years of Life Lost),41,Republic of Uzbekistan,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,667.67175788752,832.28354785708,514.6345944733899
4,YLLs (Years of Life Lost),43,Republic of Albania,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,82.28772047172,127.02133263204,50.63561797357
4,YLLs (Years of Life Lost),43,Republic of Albania,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,124.86070743251,200.80527021307,73.3868137171
4,YLLs (Years of Life Lost),43,Republic of Albania,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,184.71828336637,282.03832626894,114.23276860586999
4,YLLs (Years of Life Lost),43,Republic of Albania,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,223.73799398307,328.33929237011,143.01173050511
4,YLLs (Years of Life Lost),45,Republic of Bulgaria,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,213.5836621365,261.86734678229,167.82070687274
4,YLLs (Years of Life Lost),45,Republic of Bulgaria,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,395.85819656090996,531.02900347562,293.13012674921
4,YLLs (Years of Life Lost),45,Republic of Bulgaria,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,575.14923889095,696.13852950026,459.87045574706
4,YLLs (Years of Life Lost),45,Republic of Bulgaria,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,699.82828413852,841.01497033116,573.52911520513
4,YLLs (Years of Life Lost),47,Czech Republic,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,76.601702939,99.4782729847,57.38121208943
4,YLLs (Years of Life Lost),47,Czech Republic,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,122.09722351501,158.07759053269,90.33663830368
4,YLLs (Years of Life Lost),47,Czech Republic,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,179.86136536764,221.87881544855998,146.35450454233
4,YLLs (Years of Life Lost),47,Czech Republic,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,224.38914513188,279.49641622530004,174.69971359103002
4,YLLs (Years of Life Lost),49,North Macedonia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,105.48120872804999,145.19302846225,74.94764461184
4,YLLs (Years of Life Lost),49,North Macedonia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,198.40812252407002,265.28110145092,147.65823446593
4,YLLs (Years of Life Lost),49,North Macedonia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,305.26386681856997,393.56696194290004,230.30979106376998
4,YLLs (Years of Life Lost),49,North Macedonia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,387.25612597966,516.12073427048,286.60627387585
4,YLLs (Years of Life Lost),44,Bosnia and Herzegovina,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,114.94817872838999,154.59382131478998,82.24965714052
4,YLLs (Years of Life Lost),44,Bosnia and Herzegovina,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,242.85538749682,315.25831197576997,176.85893663069
4,YLLs (Years of Life Lost),44,Bosnia and Herzegovina,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,285.1225914982,353.99798327032,218.18085827128
4,YLLs (Years of Life Lost),44,Bosnia and Herzegovina,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,485.32751966793,635.96764857972,355.86331306749
4,YLLs (Years of Life Lost),46,Republic of Croatia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,56.19336124566,71.14414724905001,42.2321101374
4,YLLs (Years of Life Lost),46,Republic of Croatia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,120.32047440634,153.96222674299,91.41742069308
4,YLLs (Years of Life Lost),46,Republic of Croatia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,191.69615304863,237.11977689898,148.27026203371
4,YLLs (Years of Life Lost),46,Republic of Croatia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,234.01975020690998,290.29610279548,180.38044379763
