measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),11,Republic of Indonesia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,13.207812021599999,19.87246186552,8.104291972939999
3,YLDs (Years Lived with Disability),12,Lao People's Democratic Republic,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,13.432021541910002,25.58802891227,6.03064625571
3,YLDs (Years Lived with Disability),14,Republic of Maldives,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,6.38007280361,10.855380881670001,3.3920071931199995
3,YLDs (Years Lived with Disability),13,Malaysia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,20.299144928209998,35.6111126303,9.91890737439
3,YLDs (Years Lived with Disability),16,Republic of the Philippines,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,13.443498433570001,19.055369292840002,8.824829920460001
3,YLDs (Years Lived with Disability),14,Republic of Maldives,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,2.5316476415799998,4.89117946344,1.06427174689
3,YLDs (Years Lived with Disability),14,Republic of Maldives,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,4.1177235006599995,7.75457270949,1.76877918938
3,YLDs (Years Lived with Disability),14,Republic of Maldives,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,5.77317630618,10.95247776845,2.67556444718
3,YLDs (Years Lived with Disability),15,Republic of the Union of Myanmar,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,13.01102791047,22.98731644897,6.810282344869999
3,YLDs (Years Lived with Disability),18,Kingdom of Thailand,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,22.44747856519,36.74266357309,11.67469666649
3,YLDs (Years Lived with Disability),13,Malaysia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,5.8717820813,10.54738998889,2.981135369
3,YLDs (Years Lived with Disability),13,Malaysia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,11.49831080229,18.85153085912,6.247186429399999
3,YLDs (Years Lived with Disability),13,Malaysia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,18.1745313563,31.364656201560003,9.02375879046
3,YLDs (Years Lived with Disability),17,Democratic Socialist Republic of Sri Lanka,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,8.89737183359,15.751141986579999,4.59797625751
3,YLDs (Years Lived with Disability),19,Democratic Republic of Timor-Leste,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,12.724185324379999,21.55301772024,6.2054236845799995
3,YLDs (Years Lived with Disability),20,Socialist Republic of Viet Nam,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,17.30349439755,31.78378917435,8.42546408608
3,YLDs (Years Lived with Disability),22,Republic of Fiji,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,36.82325226601,65.37000486757,16.77236531601
3,YLDs (Years Lived with Disability),23,Republic of Kiribati,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,54.442318914969995,90.40100925191,25.85697951808
3,YLDs (Years Lived with Disability),24,Republic of the Marshall Islands,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,32.36002507531,61.053849726850004,13.58221985445
3,YLDs (Years Lived with Disability),15,Republic of the Union of Myanmar,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,5.66247725625,10.60528301618,2.24807059609
3,YLDs (Years Lived with Disability),15,Republic of the Union of Myanmar,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,9.012510114509999,17.46107013335,3.92060019341
3,YLDs (Years Lived with Disability),15,Republic of the Union of Myanmar,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,12.30491374786,21.69874896503,5.9444661036
3,YLDs (Years Lived with Disability),26,Independent State of Papua New Guinea,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,19.493797613639998,39.85466449771,8.20185320013
3,YLDs (Years Lived with Disability),25,Federated States of Micronesia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,28.45757187265,52.118550394710006,12.83797614767
3,YLDs (Years Lived with Disability),16,Republic of the Philippines,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,5.904571209179999,8.490710597269999,3.8382856085599997
3,YLDs (Years Lived with Disability),16,Republic of the Philippines,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,9.67559163582,13.4629092302,6.335945035750001
3,YLDs (Years Lived with Disability),16,Republic of the Philippines,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,12.67918404686,17.78065881695,8.26457425347
3,YLDs (Years Lived with Disability),27,Independent State of Samoa,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,26.495810808999998,46.9980061257,12.24815531659
3,YLDs (Years Lived with Disability),28,Solomon Islands,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,32.27444654649,56.844588469769995,14.026915572810001
3,YLDs (Years Lived with Disability),17,Democratic Socialist Republic of Sri Lanka,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,2.80606290346,5.55004516413,1.02940045176
3,YLDs (Years Lived with Disability),17,Democratic Socialist Republic of Sri Lanka,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,4.83904764689,9.02852342095,2.15408861628
3,YLDs (Years Lived with Disability),17,Democratic Socialist Republic of Sri Lanka,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,7.22863179964,13.102122333719999,3.51310075409
3,YLDs (Years Lived with Disability),18,Kingdom of Thailand,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,14.803868613170001,26.578963871230002,7.6490893476099995
3,YLDs (Years Lived with Disability),18,Kingdom of Thailand,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,20.488030745649997,36.36988713401,10.934212038290001
3,YLDs (Years Lived with Disability),18,Kingdom of Thailand,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,24.21542274151,40.98157599433,12.533250477010002
3,YLDs (Years Lived with Disability),29,Kingdom of Tonga,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,32.65661307373,60.87707162375,14.915545566630001
3,YLDs (Years Lived with Disability),30,Republic of Vanuatu,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,22.133846672649998,40.99530669674,9.42059955681
3,YLDs (Years Lived with Disability),19,Democratic Republic of Timor-Leste,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,3.8823472313500003,7.9758368524000005,1.58892806454
3,YLDs (Years Lived with Disability),19,Democratic Republic of Timor-Leste,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,6.22872925844,11.41182599869,2.7985940685
3,YLDs (Years Lived with Disability),19,Democratic Republic of Timor-Leste,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,9.91940980006,18.08414051255,4.68385992513
3,YLDs (Years Lived with Disability),33,Republic of Armenia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,14.765938013680001,20.81002151113,9.877072422609999
3,YLDs (Years Lived with Disability),34,Republic of Azerbaijan,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,9.93642367462,15.024372352479999,5.88680162837
3,YLDs (Years Lived with Disability),35,Georgia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,19.158825370549998,30.72883978739,9.77991173367
3,YLDs (Years Lived with Disability),36,Republic of Kazakhstan,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,23.36206112317,36.32650927179,12.34333262657
3,YLDs (Years Lived with Disability),20,Socialist Republic of Viet Nam,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,5.1525997825,9.57072391252,2.18854705313
3,YLDs (Years Lived with Disability),20,Socialist Republic of Viet Nam,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,9.50450367818,17.27635130468,4.27899024248
3,YLDs (Years Lived with Disability),20,Socialist Republic of Viet Nam,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,14.48152404092,25.98153942864,7.460048498669999
3,YLDs (Years Lived with Disability),37,Kyrgyz Republic,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,20.07407634434,34.838194941219996,10.14064248054
3,YLDs (Years Lived with Disability),38,Mongolia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,20.96939938223,37.195399428769996,9.65087126541
3,YLDs (Years Lived with Disability),22,Republic of Fiji,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,19.6672533663,37.48641882853,8.48009347273
3,YLDs (Years Lived with Disability),22,Republic of Fiji,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,28.09072241378,51.226092230400006,12.77317104741
3,YLDs (Years Lived with Disability),22,Republic of Fiji,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,38.363460310419995,66.61686050822,18.25165517093
3,YLDs (Years Lived with Disability),23,Republic of Kiribati,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,26.713615450179997,46.56980854551,11.68071203996
3,YLDs (Years Lived with Disability),23,Republic of Kiribati,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,39.90564657569,72.39126808934,18.23340126642
3,YLDs (Years Lived with Disability),23,Republic of Kiribati,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,57.34120201585,101.59300376364,28.37526395782
3,YLDs (Years Lived with Disability),39,Republic of Tajikistan,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,6.03528963425,10.48007221872,3.1575073664
3,YLDs (Years Lived with Disability),40,Turkmenistan,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,18.19096124285,30.098666546949996,9.19862588919
3,YLDs (Years Lived with Disability),41,Republic of Uzbekistan,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,17.73735369245,30.3399739678,8.72585260664
3,YLDs (Years Lived with Disability),24,Republic of the Marshall Islands,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,17.175103459840003,31.0090080324,6.862189867720001
3,YLDs (Years Lived with Disability),24,Republic of the Marshall Islands,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,25.798988031350003,48.84504442587,10.25030646593
3,YLDs (Years Lived with Disability),24,Republic of the Marshall Islands,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,35.521577440579996,67.77858578229001,15.84611728939
3,YLDs (Years Lived with Disability),43,Republic of Albania,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,10.695362854679999,18.203925298890002,5.3083282160200005
3,YLDs (Years Lived with Disability),44,Bosnia and Herzegovina,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,22.278113205420002,36.30975925036,10.990421182610001
3,YLDs (Years Lived with Disability),25,Federated States of Micronesia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,14.748484465649998,27.80373578535,6.364164637149999
3,YLDs (Years Lived with Disability),25,Federated States of Micronesia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,22.367905784130002,41.183762296009995,9.32065655826
3,YLDs (Years Lived with Disability),25,Federated States of Micronesia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,33.11772814655,58.02039378415,14.791991269830001
3,YLDs (Years Lived with Disability),45,Republic of Bulgaria,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,30.657262337689996,47.82085666171,17.28890551163
3,YLDs (Years Lived with Disability),26,Independent State of Papua New Guinea,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,11.001941872249999,21.82164274894,5.02089976863
3,YLDs (Years Lived with Disability),26,Independent State of Papua New Guinea,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,15.764542157080001,31.023707380629997,7.7264318365
3,YLDs (Years Lived with Disability),26,Independent State of Papua New Guinea,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,21.36109313284,45.14542309756,9.335641534079999
3,YLDs (Years Lived with Disability),46,Republic of Croatia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,16.329707808650003,26.4141794145,9.20961478045
3,YLDs (Years Lived with Disability),27,Independent State of Samoa,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,16.35924176195,30.32607370724,6.735797682329999
3,YLDs (Years Lived with Disability),27,Independent State of Samoa,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,22.427003993179998,40.504253417710004,9.828900188010001
3,YLDs (Years Lived with Disability),27,Independent State of Samoa,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,29.21684111399,54.64356461461,13.024110491170001
3,YLDs (Years Lived with Disability),28,Solomon Islands,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,14.06227130555,25.285148639930004,6.785293795149999
3,YLDs (Years Lived with Disability),28,Solomon Islands,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,22.23396466686,42.02351117702,8.10646594458
3,YLDs (Years Lived with Disability),28,Solomon Islands,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,36.047497694300006,64.43133256272,15.863468824460002
3,YLDs (Years Lived with Disability),48,Hungary,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,19.32288013733,30.37322070414,11.341835956859999
3,YLDs (Years Lived with Disability),47,Czech Republic,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,10.07532779437,15.176114941529999,5.99020415831
3,YLDs (Years Lived with Disability),29,Kingdom of Tonga,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,15.998290229490001,29.33349054639,6.65369832359
3,YLDs (Years Lived with Disability),29,Kingdom of Tonga,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,24.14358731243,43.35577059319,11.171827749330001
3,YLDs (Years Lived with Disability),29,Kingdom of Tonga,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,36.35433060726,65.12549091855,17.1802202302
3,YLDs (Years Lived with Disability),49,North Macedonia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,17.54918584868,27.36867584602,9.472126715489999
3,YLDs (Years Lived with Disability),50,Montenegro,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,22.307362203790003,38.55358836883,11.134041592460001
3,YLDs (Years Lived with Disability),30,Republic of Vanuatu,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,10.378180575850001,19.67154122908,4.88829139293
3,YLDs (Years Lived with Disability),30,Republic of Vanuatu,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,16.50781242226,29.836342451300002,7.94004037435
3,YLDs (Years Lived with Disability),30,Republic of Vanuatu,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,23.74517864348,42.92038306429,10.9798573529
3,YLDs (Years Lived with Disability),51,Republic of Poland,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,10.08069693941,13.61466533368,6.810777290940001
3,YLDs (Years Lived with Disability),52,Romania,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,33.95401806638,50.938301954699995,19.17703451043
3,YLDs (Years Lived with Disability),34,Republic of Azerbaijan,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,4.92930557612,8.38661891478,2.49382170926
3,YLDs (Years Lived with Disability),34,Republic of Azerbaijan,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,7.33982000426,11.74145317071,4.1885897838
3,YLDs (Years Lived with Disability),34,Republic of Azerbaijan,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,9.82693896385,15.674393858820002,5.97686280938
3,YLDs (Years Lived with Disability),53,Republic of Serbia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,29.289209974789998,50.09701694847001,15.07858314694
3,YLDs (Years Lived with Disability),54,Slovak Republic,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,18.974526730610002,30.61835011419,10.51914784887
3,YLDs (Years Lived with Disability),35,Georgia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,7.64112453139,12.269726838619999,4.57953593399
3,YLDs (Years Lived with Disability),35,Georgia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,13.71408906037,20.8778404692,8.57422259454
3,YLDs (Years Lived with Disability),35,Georgia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,18.76660800852,28.3540757889,11.44856037547
3,YLDs (Years Lived with Disability),33,Republic of Armenia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,5.91433374408,9.295774666969999,3.29710931511
3,YLDs (Years Lived with Disability),33,Republic of Armenia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,8.28471657821,12.439447714890001,5.24711916726
3,YLDs (Years Lived with Disability),33,Republic of Armenia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,10.26689945739,15.30957263091,6.42050340772
3,YLDs (Years Lived with Disability),55,Republic of Slovenia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,29.877725678909997,48.94289855311,17.60445674862
3,YLDs (Years Lived with Disability),37,Kyrgyz Republic,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,9.411633773330001,15.039514345359999,5.19216885627
3,YLDs (Years Lived with Disability),37,Kyrgyz Republic,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,15.110631962049998,25.6020898526,8.242815982489999
3,YLDs (Years Lived with Disability),37,Kyrgyz Republic,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,20.5805682131,32.134351879,11.433215354689999
3,YLDs (Years Lived with Disability),36,Republic of Kazakhstan,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,10.44325553135,15.64044739881,6.17643243586
3,YLDs (Years Lived with Disability),36,Republic of Kazakhstan,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,19.91287894149,30.21747114691,11.93681652053
3,YLDs (Years Lived with Disability),36,Republic of Kazakhstan,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,23.57289688579,37.823229973189996,12.84415920441
3,YLDs (Years Lived with Disability),57,Republic of Belarus,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,19.011441375169998,29.33469612835,11.2736753383
3,YLDs (Years Lived with Disability),38,Mongolia,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,8.06233629466,13.289008393020001,4.18649641696
3,YLDs (Years Lived with Disability),38,Mongolia,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,15.4156189637,25.71123423749,7.885948571729999
3,YLDs (Years Lived with Disability),38,Mongolia,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,19.40328607819,35.90137616727,9.11657305078
3,YLDs (Years Lived with Disability),58,Republic of Estonia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,18.5878178644,30.35203302667,11.02414516315
3,YLDs (Years Lived with Disability),39,Republic of Tajikistan,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,3.4655634353,6.57767672974,1.36816963421
3,YLDs (Years Lived with Disability),39,Republic of Tajikistan,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,4.94287051689,9.12333625608,2.34314848195
3,YLDs (Years Lived with Disability),39,Republic of Tajikistan,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,6.053616390849999,10.36997998916,3.02125584891
3,YLDs (Years Lived with Disability),59,Republic of Latvia,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,10.230083071920001,15.74691909971,6.18113946405
3,YLDs (Years Lived with Disability),41,Republic of Uzbekistan,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,6.10248237404,10.25781490881,3.44987863627
3,YLDs (Years Lived with Disability),41,Republic of Uzbekistan,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,9.56514190479,15.52233561371,5.42718494381
3,YLDs (Years Lived with Disability),41,Republic of Uzbekistan,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,16.23060086189,27.93827209425,9.36535612447
3,YLDs (Years Lived with Disability),60,Republic of Lithuania,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,18.28564789478,27.961248129959998,11.43937515893
3,YLDs (Years Lived with Disability),40,Turkmenistan,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,9.78597931628,15.58785818483,5.67268249697
3,YLDs (Years Lived with Disability),40,Turkmenistan,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,12.57727516791,20.14531709236,7.54679551172
3,YLDs (Years Lived with Disability),40,Turkmenistan,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,17.893474457049997,28.211688252930003,10.3343776122
3,YLDs (Years Lived with Disability),61,Republic of Moldova,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,17.81339012359,27.02398063029,10.62403935469
3,YLDs (Years Lived with Disability),62,Russian Federation,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,23.129874451320003,30.87114487683,16.88965560611
3,YLDs (Years Lived with Disability),44,Bosnia and Herzegovina,2,Female,11,30-34 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,9.86240754045,15.7076365772,5.2663930388899995
3,YLDs (Years Lived with Disability),44,Bosnia and Herzegovina,2,Female,12,35-39 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,17.7104364935,29.72469512429,9.616567071670001
3,YLDs (Years Lived with Disability),44,Bosnia and Herzegovina,2,Female,13,40-44 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,16.85939784407,28.257839030499998,9.098121204529999
3,YLDs (Years Lived with Disability),63,Ukraine,2,Female,14,45-49 years,432,Cervical cancer,169,All risk factors,3,Rate,2019,8.18383385063,13.33890371699,4.47453928683
