measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,37,Kyrgyz Republic,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,217.21859926026,298.65006289839,154.76731718429
5,Prevalence,36,Republic of Kazakhstan,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,155.03565449034002,189.97291800998,124.39337270477
5,Prevalence,36,Republic of Kazakhstan,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,289.35094433023,351.32718184628,235.44087758011
5,Prevalence,25,Federated States of Micronesia,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,420.3106847818,697.23281378224,233.75047368633003
5,Prevalence,25,Federated States of Micronesia,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,337.25577529085,554.49609568113,190.28305279709
5,Prevalence,10,Kingdom of Cambodia,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,88.48116389439,156.44344400012,49.27652613897
5,Prevalence,10,Kingdom of Cambodia,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,145.54223514594,238.55015556795001,84.57802937820999
5,Prevalence,35,Georgia,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,112.12248558417,138.6300101768,89.43643650644
5,Prevalence,35,Georgia,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,194.89478718743,236.81142356151997,159.40352403692
5,Prevalence,9,Southeast Asia,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,193.24421883725,233.72458524088003,160.44896332116002
5,Prevalence,9,Southeast Asia,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,198.58534930239,238.94443699760998,164.05215303657
5,Prevalence,9,Southeast Asia,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,89.9453303304,108.47314941778001,75.17467330588
5,Prevalence,9,Southeast Asia,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,144.67027931024,173.41726441619,120.19546742648
5,Prevalence,27,Independent State of Samoa,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,396.67065065272,649.28247825685,219.02920146602997
5,Prevalence,27,Independent State of Samoa,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,335.56274814935,562.35790025049,189.96930282144
5,Prevalence,26,Independent State of Papua New Guinea,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,272.19768244655,515.68570953586,150.82770496032998
5,Prevalence,26,Independent State of Papua New Guinea,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,222.14220933595,387.29012703648004,127.58625164872001
5,Prevalence,8,Taiwan (Province of China),2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,152.51005422612002,203.29988742291,111.55259105484
5,Prevalence,8,Taiwan (Province of China),2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,181.35697201466002,237.76279672768,132.88126694843
5,Prevalence,6,People's Republic of China,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,216.15989134546,276.35897866184996,158.85309617203
5,Prevalence,6,People's Republic of China,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,208.75656013715,268.21916824786996,150.40343435657
5,Prevalence,12,Lao People's Democratic Republic,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,157.48010473322,259.53656539954,87.20049266639
5,Prevalence,12,Lao People's Democratic Republic,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,155.45215854362002,251.66933036139,89.75818791685
5,Prevalence,8,Taiwan (Province of China),2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,92.46814926153999,125.18032229097999,66.5332928083
5,Prevalence,8,Taiwan (Province of China),2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,122.58718265290001,169.00562367922,87.27421958874
5,Prevalence,24,Republic of the Marshall Islands,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,451.49374049150003,749.12379364092,229.19304714028
5,Prevalence,24,Republic of the Marshall Islands,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,368.28027553495997,622.67469612013,186.098707566
5,Prevalence,7,Democratic People's Republic of Korea,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,254.08634319998998,434.53279894845997,132.30210214747
5,Prevalence,7,Democratic People's Republic of Korea,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,285.00932088897,471.95818463562995,159.01898704966
5,Prevalence,7,Democratic People's Republic of Korea,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,119.21323784881001,208.84067544210998,64.91630103229
5,Prevalence,7,Democratic People's Republic of Korea,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,189.11979909015,320.44145955932,99.16128224457
5,Prevalence,21,Oceania,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,167.92257593502,253.09480462872997,111.70802518432001
5,Prevalence,21,Oceania,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,235.06589689047,366.21706987286,158.05039224137
5,Prevalence,34,Republic of Azerbaijan,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,72.24444478908,99.5900795167,49.93069993827999
5,Prevalence,34,Republic of Azerbaijan,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,103.9182268444,138.99801080677,75.16138956395
5,Prevalence,33,Republic of Armenia,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,87.57094444151,105.94393401528998,71.95057114511
5,Prevalence,33,Republic of Armenia,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,119.23141974661,142.26430739502,100.29447506812
5,Prevalence,23,Republic of Kiribati,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,698.71025152664,1137.2080026506399,401.96482264103
5,Prevalence,23,Republic of Kiribati,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,600.79007861104,961.3964180697101,340.38135867846
5,Prevalence,19,Democratic Republic of Timor-Leste,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,55.1021076131,93.81903182558,29.32749835761
5,Prevalence,19,Democratic Republic of Timor-Leste,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,83.99142856786,145.26082361501,44.4643050958
5,Prevalence,21,Oceania,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,314.28683163949,505.88302025377004,215.48828542375
5,Prevalence,21,Oceania,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,261.87354289116,386.36901762281,186.14207278203
5,Prevalence,20,Socialist Republic of Viet Nam,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,75.24827386788,121.82892902846999,43.78991521697
5,Prevalence,20,Socialist Republic of Viet Nam,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,134.77051339358,220.42940549064,75.17249495687
5,Prevalence,22,Republic of Fiji,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,513.9825235309,792.16474367061,289.48557371405997
5,Prevalence,22,Republic of Fiji,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,448.46289920629,708.56078623359,260.08543054954
5,Prevalence,31,"Central Europe, Eastern Europe, and Central Asia",2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,165.27165439745,174.23584435651,158.13992837819
5,Prevalence,31,"Central Europe, Eastern Europe, and Central Asia",2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,255.466391721,268.37189803944,242.24476567750003
5,Prevalence,4,"Southeast Asia, East Asia, and Oceania",2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,99.13810333533002,123.02552027074002,78.80237305293001
5,Prevalence,4,"Southeast Asia, East Asia, and Oceania",2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,157.07439067251,191.70894739694,126.65533498434
5,Prevalence,6,People's Republic of China,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,102.39012924490999,135.0032304249,72.1741741599
5,Prevalence,6,People's Republic of China,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,163.29798373769,215.80207129157,115.75177418463
5,Prevalence,5,East Asia,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,102.51788246006,134.29310054241,73.42724007003
5,Prevalence,5,East Asia,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,162.94555268547,214.88561368191998,116.29543869931
5,Prevalence,40,Turkmenistan,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,235.38103792335002,325.43117829658,166.01467300059
5,Prevalence,40,Turkmenistan,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,231.25932182770998,322.64977918482,161.84429094412
5,Prevalence,32,Central Asia,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,103.93001568965,120.01689759069,90.68669378209
5,Prevalence,32,Central Asia,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,167.47674033741998,190.54435978349,146.510166628
5,Prevalence,17,Democratic Socialist Republic of Sri Lanka,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,42.055570984190005,70.92274015478999,22.66182874679
5,Prevalence,17,Democratic Socialist Republic of Sri Lanka,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,71.11140319006999,121.90066292690001,39.70811816505
5,Prevalence,19,Democratic Republic of Timor-Leste,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,123.60379989567001,208.08653199847,68.32974840646
5,Prevalence,19,Democratic Republic of Timor-Leste,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,143.60791520818,233.3488063725,82.17766151938
5,Prevalence,4,"Southeast Asia, East Asia, and Oceania",2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,208.83176882184,249.71223774316,167.48031152961
5,Prevalence,4,"Southeast Asia, East Asia, and Oceania",2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,206.91482123499,248.45744831557002,163.81697560125002
5,Prevalence,16,Republic of the Philippines,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,83.36170715886999,104.40040590097,65.69240051054
5,Prevalence,16,Republic of the Philippines,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,129.51669854207,166.00001488743,100.17023374924001
5,Prevalence,37,Kyrgyz Republic,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,279.2784574736,368.09372349864003,196.47976620713
5,Prevalence,37,Kyrgyz Republic,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,263.37906145149,355.5549998459,189.82882548657
5,Prevalence,30,Republic of Vanuatu,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,144.67003669021,242.88798534529997,81.21965281937
5,Prevalence,30,Republic of Vanuatu,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,219.47827368827,352.54134412211,120.65886282132999
5,Prevalence,18,Kingdom of Thailand,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,226.54095860049,347.53373838244,145.38520439687
5,Prevalence,18,Kingdom of Thailand,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,303.72543116482,459.50936862671,189.73186175083
5,Prevalence,18,Kingdom of Thailand,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,341.95278473282997,499.41918186797,218.66409849324998
5,Prevalence,18,Kingdom of Thailand,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,308.96148058986,441.95472354264996,203.06710725333997
5,Prevalence,15,Republic of the Union of Myanmar,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,81.67116063718,134.89223367017,44.33157013513
5,Prevalence,15,Republic of the Union of Myanmar,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,122.81197665200999,208.45399904354002,67.02107151508
5,Prevalence,5,East Asia,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,215.53429087888998,274.9160683175,159.98489186000998
5,Prevalence,5,East Asia,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,209.67359915129998,266.35188598489003,153.38494997952
5,Prevalence,38,Mongolia,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,260.20298132401,396.03055483726996,165.17731970551998
5,Prevalence,38,Mongolia,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,254.61107270297998,376.5368075445,165.54050979048
5,Prevalence,39,Republic of Tajikistan,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,76.78820186021,120.97157227148999,45.14119019676
5,Prevalence,39,Republic of Tajikistan,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,69.27518541197,109.46159300692,42.33506278715
5,Prevalence,28,Solomon Islands,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,198.58763579644,350.19555213342,102.00992744571
5,Prevalence,28,Solomon Islands,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,304.98960554683,519.41723429922,161.30842080499002
5,Prevalence,20,Socialist Republic of Viet Nam,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,198.41710645021,327.31283269905,118.32371680771
5,Prevalence,20,Socialist Republic of Viet Nam,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,227.10771095414,354.4178047422,133.77641993429
5,Prevalence,34,Republic of Azerbaijan,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,131.88379813084998,175.93998875764999,96.00870158307
5,Prevalence,34,Republic of Azerbaijan,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,123.58637288066998,171.71709620848,86.97374846023
5,Prevalence,29,Kingdom of Tonga,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,233.87379476504,388.87689460121004,124.29705293330001
5,Prevalence,29,Kingdom of Tonga,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,340.83651153052,565.66682373331,187.12884496811
5,Prevalence,41,Republic of Uzbekistan,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,89.20958527583001,119.968472153,64.13974344378
5,Prevalence,41,Republic of Uzbekistan,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,133.69232096342,180.62456014833998,95.75431188009
5,Prevalence,14,Republic of Maldives,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,80.08050346302,122.36194157659,47.83632881988
5,Prevalence,14,Republic of Maldives,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,83.53751089576,125.80396149776999,50.643172697210005
5,Prevalence,16,Republic of the Philippines,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,157.72361131968,199.69622202235,120.28064284297
5,Prevalence,16,Republic of the Philippines,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,155.52826091332,200.83826453525998,116.67110185364
5,Prevalence,26,Independent State of Papua New Guinea,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,150.72235552291,267.37714405584,81.0466964091
5,Prevalence,26,Independent State of Papua New Guinea,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,206.12014601186,357.9985964712,113.28041934132
5,Prevalence,14,Republic of Maldives,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,38.15424405841,57.45075530397,22.80035658213
5,Prevalence,14,Republic of Maldives,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,60.81942733699,97.92664436056,35.83314204147
5,Prevalence,27,Independent State of Samoa,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,239.9818551884,396.0568065382,125.50200166041
5,Prevalence,27,Independent State of Samoa,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,313.62757375939,539.64812948037,165.42344487141
5,Prevalence,45,Republic of Bulgaria,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,423.21026541392,547.32181300182,319.65727232292
5,Prevalence,45,Republic of Bulgaria,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,414.10820379489,534.69161519532,313.87048386469996
5,Prevalence,35,Georgia,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,256.17160015459,316.79210103162,203.77180946417
5,Prevalence,35,Georgia,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,251.60820753341,311.92658017865,196.02263164925
5,Prevalence,44,Bosnia and Herzegovina,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,238.78161358526998,316.72974377293997,174.69461563701
5,Prevalence,44,Bosnia and Herzegovina,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,307.40763927922995,421.85413040188996,209.13193066325002
5,Prevalence,40,Turkmenistan,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,142.72189080300998,196.82007286327,101.41882165988
5,Prevalence,40,Turkmenistan,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,173.57390872480002,231.80297435575,125.38933058932999
5,Prevalence,12,Lao People's Democratic Republic,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,81.03045102476,138.62045198701,43.84702881207
5,Prevalence,12,Lao People's Democratic Republic,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,121.67067963529999,198.81590686746,63.81609706696
5,Prevalence,43,Republic of Albania,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,155.18648315826,240.60316881107,94.78851028343
5,Prevalence,43,Republic of Albania,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,142.68939496706,216.69845640503,84.58817506677
5,Prevalence,13,Malaysia,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,86.08315735674,132.1632166448,53.4505429401
5,Prevalence,13,Malaysia,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,165.82558534956,246.80112008908,101.80707528706002
5,Prevalence,42,Central Europe,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,252.43984944219,282.99793662103997,225.88945799001002
5,Prevalence,42,Central Europe,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,261.62229407712,291.88733807176,231.96300869851
5,Prevalence,15,Republic of the Union of Myanmar,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,156.39283329541001,266.64474595123,85.74952238858
5,Prevalence,15,Republic of the Union of Myanmar,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,152.28706527472,247.58347762059,89.90878348084
5,Prevalence,17,Democratic Socialist Republic of Sri Lanka,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,101.6353409193,160.34545286675,57.84955764625
5,Prevalence,17,Democratic Socialist Republic of Sri Lanka,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,118.03355258839001,188.86948065201,68.58544174679001
5,Prevalence,39,Republic of Tajikistan,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,50.24639488815001,83.31280799906,28.043660706759997
5,Prevalence,39,Republic of Tajikistan,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,66.9111676375,110.83527115168,38.18062942386
5,Prevalence,38,Mongolia,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,116.20143611289001,176.60871424498998,71.88920858226
5,Prevalence,38,Mongolia,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,214.99154460778,335.11459734620996,131.54533931993998
5,Prevalence,25,Federated States of Micronesia,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,207.70342640823,357.64986364127,111.26071315351
5,Prevalence,25,Federated States of Micronesia,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,307.75792514997,506.82089505107996,162.5664484889
5,Prevalence,32,Central Asia,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,226.67577319255003,258.79308468831,196.97969433358
5,Prevalence,32,Central Asia,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,222.12763989197998,258.00422948206,189.28787637391
5,Prevalence,41,Republic of Uzbekistan,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,216.08433744218,287.26633724966,154.47822942967
5,Prevalence,41,Republic of Uzbekistan,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,226.6390251613,303.47897410331,161.25377003297
5,Prevalence,33,Republic of Armenia,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,141.23723433290002,172.50803335138,114.30468750767
5,Prevalence,33,Republic of Armenia,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,190.83661556967,229.52842709643,151.25446804357
5,Prevalence,49,North Macedonia,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,131.90198060790001,189.77932648380002,91.04615337679
5,Prevalence,49,North Macedonia,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,205.50079920221998,281.66053321005,142.38441169415
5,Prevalence,36,Republic of Kazakhstan,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,337.79620953894,411.84381154467,274.76897621711
5,Prevalence,36,Republic of Kazakhstan,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,307.85485646127,386.94984341917,239.81070206392
5,Prevalence,47,Czech Republic,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,108.87354139572001,148.02625128853,78.16986170567
5,Prevalence,47,Czech Republic,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,137.75560258182,187.28821801274998,98.76458707742
5,Prevalence,62,Russian Federation,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,255.48343977567,268.11177018139,244.39258312345999
5,Prevalence,62,Russian Federation,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,391.11338905442,410.73590636224003,371.73461012211
5,Prevalence,48,Hungary,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,162.30131004466,218.90546308929,120.05192873384999
5,Prevalence,48,Hungary,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,249.80859728427998,338.93978064038,184.01354517916
5,Prevalence,61,Republic of Moldova,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,285.93293908698,356.77670356944003,228.43077182321
5,Prevalence,61,Republic of Moldova,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,234.2036321691,296.55476606633,176.88085772511
5,Prevalence,61,Republic of Moldova,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,114.17069199845999,143.01316031881998,87.60657597792
5,Prevalence,61,Republic of Moldova,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,214.52046808697,263.70968174643,169.71231295081
5,Prevalence,59,Republic of Latvia,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,150.88242263033,203.16808994318,109.60705828676001
5,Prevalence,59,Republic of Latvia,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,132.01160201403002,178.19354944628,95.77554860798
5,Prevalence,46,Republic of Croatia,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,105.41299168546,141.72820089881998,74.81282387784
5,Prevalence,46,Republic of Croatia,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,189.63155147737,253.42551151041,138.74307176554998
5,Prevalence,75,Republic of Austria,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,76.74248881654,104.24164805398,54.7682586099
5,Prevalence,75,Republic of Austria,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,102.56041712368999,139.93847400345,74.42255469672
5,Prevalence,60,Republic of Lithuania,2,Female,13,40-44 years,432,Cervical cancer,3,Rate,2019,270.20051723515,362.90271964515,196.29056668245002
5,Prevalence,60,Republic of Lithuania,2,Female,14,45-49 years,432,Cervical cancer,3,Rate,2019,249.8927254514,330.3660868578,181.76125867580998
5,Prevalence,44,Bosnia and Herzegovina,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,148.79858733828,207.37050626671,102.82514015289
5,Prevalence,44,Bosnia and Herzegovina,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,260.03720466594,360.18108162637,181.66740139961
5,Prevalence,60,Republic of Lithuania,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,159.30689891337002,216.3737918311,112.83563538576
5,Prevalence,60,Republic of Lithuania,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,215.51745346779,291.37532281342004,155.09116119557
5,Prevalence,43,Republic of Albania,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,106.65199694811,168.22955106886,62.552097232659996
5,Prevalence,43,Republic of Albania,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,135.03258118355998,224.32280418844,79.33784668477
5,Prevalence,73,Western Europe,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,125.04474002385,136.49723612761,114.80249837313
5,Prevalence,73,Western Europe,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,153.23334319186,168.90103170208,139.4951894127
5,Prevalence,74,Principality of Andorra,2,Female,11,30-34 years,432,Cervical cancer,3,Rate,2019,71.55259424011,118.9696040323,38.3576304831
5,Prevalence,74,Principality of Andorra,2,Female,12,35-39 years,432,Cervical cancer,3,Rate,2019,95.88267754716999,164.28493497411,53.46124112134999
